,beta,fracao_suscetiveis,fracao_infectados,fracao_recuperados,rede
27,0.11020408163265308,0.992033,0.0031739999999999997,0.007967,BA_k=6
28,0.1142857142857143,0.9922949999999999,0.003055,0.007705,BA_k=6
29,0.11836734693877551,0.991032,0.003294,0.008968,BA_k=6
30,0.12244897959183675,0.9901230000000001,0.003538,0.009877,BA_k=6
31,0.12653061224489798,0.986934,0.004261,0.013066000000000001,BA_k=6
32,0.1306122448979592,0.98797,0.004076,0.012029999999999999,BA_k=6
33,0.1346938775510204,0.984549,0.004618000000000001,0.015451000000000001,BA_k=6
34,0.13877551020408163,0.981721,0.005221,0.018279,BA_k=6
35,0.14285714285714288,0.979226,0.005823,0.020774,BA_k=6
36,0.1469387755102041,0.979692,0.005645,0.020308,BA_k=6
37,0.1510204081632653,0.973744,0.007064,0.026256,BA_k=6
38,0.15510204081632656,0.9713379999999999,0.007514,0.028662,BA_k=6
39,0.15918367346938778,0.9686140000000001,0.007984,0.031386,BA_k=6
40,0.163265306122449,0.964665,0.008825,0.035335,BA_k=6
41,0.1673469387755102,0.9594969999999999,0.009852999999999999,0.040503,BA_k=6
42,0.17142857142857143,0.959296,0.009851,0.040704000000000004,BA_k=6
43,0.17551020408163268,0.948462,0.012784,0.051537999999999994,BA_k=6
44,0.1795918367346939,0.9516180000000001,0.011725,0.048381999999999994,BA_k=6
45,0.1836734693877551,0.950551,0.011781,0.049449,BA_k=6
46,0.18775510204081636,0.94275,0.013904999999999999,0.05725,BA_k=6
47,0.19183673469387758,0.9445209999999999,0.013304999999999999,0.055479,BA_k=6
48,0.1959183673469388,0.943326,0.013794,0.056674,BA_k=6
49,0.2,0.919779,0.018927,0.080221,BA_k=6
0,0.0,0.999,0.001,0.001,ER_k=6
1,0.004081632653061225,0.998977,0.0010229999999999998,0.0010229999999999998,ER_k=6
2,0.00816326530612245,0.9989389999999999,0.0010580000000000001,0.0010609999999999999,ER_k=6
3,0.012244897959183675,0.998925,0.0010689999999999999,0.001075,ER_k=6
4,0.0163265306122449,0.9989020000000001,0.001091,0.001098,ER_k=6
5,0.020408163265306124,0.9988819999999999,0.0011040000000000002,0.001118,ER_k=6
6,0.02448979591836735,0.998819,0.001165,0.001181,ER_k=6
7,0.028571428571428574,0.998777,0.0011970000000000001,0.0012230000000000001,ER_k=6
8,0.0326530612244898,0.998736,0.00121,0.001264,ER_k=6
9,0.036734693877551024,0.9987269999999999,0.001221,0.0012729999999999998,ER_k=6
10,0.04081632653061225,0.9986670000000001,0.0012569999999999999,0.001333,ER_k=6
11,0.04489795918367347,0.998657,0.001262,0.001343,ER_k=6
12,0.0489795918367347,0.998616,0.001295,0.0013839999999999998,ER_k=6
13,0.05306122448979592,0.998605,0.0013009999999999999,0.001395,ER_k=6
14,0.05714285714285715,0.998433,0.001403,0.001567,ER_k=6
15,0.06122448979591837,0.998429,0.0014190000000000001,0.001571,ER_k=6
16,0.0653061224489796,0.998366,0.001449,0.0016339999999999998,ER_k=6
17,0.06938775510204082,0.998451,0.001389,0.001549,ER_k=6
18,0.07346938775510205,0.9982989999999999,0.0014759999999999999,0.001701,ER_k=6
